id,timestamp,x,y,z,nx,ny,nz,fx,fy,fz,frame_id,state_name
106,1756145273.474384,0.15571805860390334,-0.07367589189063202,0.0708222817993164,0.03493158451390864,0.215159227780503,-0.9759540414918343,0.0,0.0,0.0,world,CONTROLLER_CONTACT
107,1756145273.474384,0.16024080507153768,-0.07431634858647297,0.07120679527282714,0.07380606703387493,0.21017757835161643,-0.9748733507626728,0.0,0.0,0.0,world,CONTROLLER_CONTACT
108,1756145273.474384,0.16492941360460497,-0.07369660728644487,0.07165435691833495,-0.1339007177417629,0.30032076323315515,-0.944392946267228,0.0,0.0,0.0,world,CONTROLLER_CONTACT
109,1756145273.474384,0.17081477381310592,-0.07442078841798182,0.06974691886901856,-0.015213181274188593,0.37180595008172396,-0.9281858082298744,0.0,0.0,0.0,world,CONTROLLER_CONTACT
110,1756145273.474384,0.17559313455508288,-0.07433591370178728,0.07140857559204102,-0.005324083763893722,0.3397624651572931,-0.9404962102009312,0.0,0.0,0.0,world,CONTROLLER_CONTACT
111,1756145273.474384,0.18082050187769108,-0.07377372301006707,0.06999871154785156,-0.07024891795470209,0.3600195773993445,-0.9302961858544788,0.0,0.0,0.0,world,CONTROLLER_CONTACT
112,1756145273.474384,0.18547008307048715,-0.07422300374270578,0.07043072143554688,0.05572764067565608,0.40589749311274903,-0.9122179866399867,0.0,0.0,0.0,world,CONTROLLER_CONTACT
113,1756145273.474384,0.19027357467820774,-0.07396256309817516,0.07043072143554688,0.036963243126884884,0.39839073342508463,-0.9164706990289249,0.0,0.0,0.0,world,CONTROLLER_CONTACT
114,1756145273.474384,0.004447865927533759,-0.06640112016965678,0.07355793319702147,-0.056121576008302025,0.2501973885687419,-0.9665669327365417,0.0,0.0,0.0,world,CONTROLLER_CONTACT
115,1756145273.474384,0.008463187228892244,-0.06694835558537665,0.07339366775512694,-0.042873349506730385,0.2816127217930793,-0.9585698466081474,0.0,0.0,0.0,world,CONTROLLER_CONTACT
116,1756145273.474384,0.014767083880601377,-0.06685354068247432,0.07308126434326172,-0.06212044487385007,0.3116775989028251,-0.9481551163553591,0.0,0.0,0.0,world,CONTROLLER_CONTACT
117,1756145273.474384,0.01929127672032277,-0.06746949863460357,0.07267396156311035,-0.009028965931092712,0.39253850907139587,-0.9196912507304944,0.0,0.0,0.0,world,CONTROLLER_CONTACT
118,1756145273.474384,0.024597730700549547,-0.06689584252192059,0.07294313034057616,-0.0018435933796896134,0.3211729255276965,-0.9470187712349903,0.0,0.0,0.0,world,CONTROLLER_CONTACT
119,1756145273.474384,0.029834095738485215,-0.0663711457686547,0.07316305313110351,0.027909700834150272,0.2471769797506791,-0.9685683193666209,0.0,0.0,0.0,world,CONTROLLER_CONTACT
120,1756145273.474384,0.03465917646951831,-0.06683705662797135,0.07316305313110351,-0.02064480257217867,0.2604543870726011,-0.9652654061870193,0.0,0.0,0.0,world,CONTROLLER_CONTACT
121,1756145273.474384,0.04024143654594416,-0.06678832531188988,0.07282778564453124,-0.08177853196264193,0.34375495335717365,-0.9354917443529058,0.0,0.0,0.0,world,CONTROLLER_CONTACT
122,1756145273.474384,0.044433384209158995,-0.06639964428526522,0.07245294342041016,0.06502367192749685,0.22847037172245566,-0.9713769666478962,0.0,0.0,0.0,world,CONTROLLER_CONTACT
123,1756145273.474384,0.04983520914619375,-0.06690023305201864,0.07340302124023437,0.014867653268057219,0.2746546257435526,-0.9614279949346026,0.0,0.0,0.0,world,CONTROLLER_CONTACT
124,1756145273.474384,0.054710176475232845,-0.06664487374124432,0.0725350910949707,-0.05082966760657933,0.2734291065531301,-0.9605482125227041,0.0,0.0,0.0,world,CONTROLLER_CONTACT
125,1756145273.474384,0.05956861482083268,-0.0671149900035722,0.07284131866455078,-0.051589020988848995,0.3440034979422856,-0.9375500873643412,0.0,0.0,0.0,world,CONTROLLER_CONTACT
126,1756145273.474384,0.06515599860148803,-0.06698189913961757,0.07185758399963378,0.02579820030872614,0.3650841982212624,-0.9306169894591269,0.0,0.0,0.0,world,CONTROLLER_CONTACT
127,1756145273.474384,0.06978633866396616,-0.0668177847514655,0.0734293096923828,0.17217959395065904,0.29352694484251796,-0.9403170316858054,0.0,0.0,0.0,world,CONTROLLER_CONTACT
128,1756145273.474384,0.07483678017554002,-0.0668652585845689,0.07370352157592773,-0.03848799947709471,0.2210833345891091,-0.9744951683118861,0.0,0.0,0.0,world,CONTROLLER_CONTACT
129,1756145273.474384,0.07976904633159963,-0.06684555666130922,0.07306846405029296,-0.04210266737671736,0.2868404328646676,-0.9570527318145933,0.0,0.0,0.0,world,CONTROLLER_CONTACT
130,1756145273.474384,0.08492497731814322,-0.06676615506706533,0.07330778167724608,-0.0358649468070389,0.23392389302630096,-0.9715931853723284,0.0,0.0,0.0,world,CONTROLLER_CONTACT
131,1756145273.474384,0.0893817341465798,-0.06682192773279697,0.07270834365844726,-0.08584192278920487,0.22228987675335898,-0.9711943034145272,0.0,0.0,0.0,world,CONTROLLER_CONTACT
132,1756145273.474384,0.0942974551478745,-0.06691593238458149,0.07243489440917969,-0.02691874574548575,0.29079822593645877,-0.9564056529107815,0.0,0.0,0.0,world,CONTROLLER_CONTACT
133,1756145273.474384,0.1002730841776905,-0.06677238069292497,0.07243489440917969,0.014081676438291493,0.22240289957504034,-0.9748531461965448,0.0,0.0,0.0,world,CONTROLLER_CONTACT
134,1756145273.474384,0.10440783512876453,-0.06657273595535201,0.07270834365844726,0.09524965484126251,0.19593387507970364,-0.9759802353781921,0.0,0.0,0.0,world,CONTROLLER_CONTACT
135,1756145273.474384,0.10975540461468675,-0.06698069549655396,0.07330778167724608,0.03576591634208846,0.23494235718293027,-0.9713510632256181,0.0,0.0,0.0,world,CONTROLLER_CONTACT
136,1756145273.474384,0.11516492971934723,-0.06678252220051144,0.07306846405029296,0.023801744060997075,0.27878212692575205,-0.9600593745630572,0.0,0.0,0.0,world,CONTROLLER_CONTACT
137,1756145273.474384,0.11951766966368824,-0.0671758111718648,0.07354407119750976,0.005666662838357698,0.2382367434536768,-0.9711905801648114,0.0,0.0,0.0,world,CONTROLLER_CONTACT
138,1756145273.474384,0.1247559467205397,-0.06616840023509932,0.0734293096923828,-0.1360449394634979,0.19513156501051343,-0.971295756596785,0.0,0.0,0.0,world,CONTROLLER_CONTACT
139,1756145273.474384,0.13077727079667897,-0.06601021932363955,0.07185758399963378,-0.07054019029253583,0.2861676143390043,-0.9555794985541579,0.0,0.0,0.0,world,CONTROLLER_CONTACT
140,1756145273.474384,0.1349943970922525,-0.06614048026235941,0.07284131866455078,0.07462965114090962,0.3641502489450827,-0.9283453082575581,0.0,0.0,0.0,world,CONTROLLER_CONTACT
141,1756145273.474384,0.1396020414075523,-0.06610987131320412,0.0725350910949707,0.05950332376116754,0.2623491174981618,-0.9631366959104554,0.0,0.0,0.0,world,CONTROLLER_CONTACT
142,1756145273.474384,0.14543851445144562,-0.06623081431692836,0.07340302124023437,0.007594907572837535,0.29221685802821784,-0.9563219255371471,0.0,0.0,0.0,world,CONTROLLER_CONTACT
143,1756145273.474384,0.15037313401558627,-0.0667162735527214,0.07245294342041016,-0.08083912542271868,0.23762868104642448,-0.9679863871692752,0.0,0.0,0.0,world,CONTROLLER_CONTACT
144,1756145273.474384,0.15493898427726108,-0.06729150494342621,0.07236990226745606,0.014093066172045548,0.22905140168300747,-0.9733123038742085,0.0,0.0,0.0,world,CONTROLLER_CONTACT
145,1756145273.474384,0.16045723300018183,-0.06613152472897539,0.07282778564453124,0.07008319710734048,0.245325650495833,-0.966904168308323,0.0,0.0,0.0,world,CONTROLLER_CONTACT
146,1756145273.474384,0.1651799950092734,-0.06697049447489702,0.07316305313110351,0.028469019425353317,0.2597001331954708,-0.9652695767251827,0.0,0.0,0.0,world,CONTROLLER_CONTACT
147,1756145273.474384,0.170662284923493,-0.06686947167968083,0.07294313034057616,-0.040991652416056554,0.33039193996857785,-0.9429532599424008,0.0,0.0,0.0,world,CONTROLLER_CONTACT
148,1756145273.474384,0.17586536823136129,-0.06718092786550449,0.07267396156311035,0.012392309602140347,0.23740784651907493,-0.9713310172510196,0.0,0.0,0.0,world,CONTROLLER_CONTACT
149,1756145273.474384,0.1805534437760208,-0.06687307693101709,0.07308126434326172,0.06341970292367712,0.32891089053032097,-0.9422290418850523,0.0,0.0,0.0,world,CONTROLLER_CONTACT
150,1756145273.474384,0.18493388850536832,-0.06737579411667868,0.07327928009033202,0.052648870484355605,0.38656284123462115,-0.9207590706657951,0.0,0.0,0.0,world,CONTROLLER_CONTACT
151,1756145273.474384,0.19025783952642028,-0.06652477816132965,0.07361611022949217,-0.04860219762337073,0.24628457426244216,-0.967978168589843,0.0,0.0,0.0,world,CONTROLLER_CONTACT
152,1756145273.474384,0.00477481185853979,-0.059161316140416496,0.0745948989868164,-0.0032971769775743225,0.17404538977394404,-0.9847321112477314,0.0,0.0,0.0,world,CONTROLLER_CONTACT
153,1756145273.474384,0.01015113774732347,-0.059917345952519095,0.0745948989868164,0.0024797647665080443,0.18823209841480337,-0.9821214425380717,0.0,0.0,0.0,world,CONTROLLER_CONTACT
154,1756145273.474384,0.015695935291029965,-0.05918030622928202,0.0748197639465332,0.017064553512451404,0.17512614368858637,-0.9843981078863293,0.0,0.0,0.0,world,CONTROLLER_CONTACT
